StockCode,Description,units,revenue,orders,customers,is_recommended
84907,PINK/YELLOW PATCH CUSHION COVER,6,45.9,3,3,False
84908A,PINK 5 PATCH FLOWER CUSHION COVER,387,769.65,7,4,False
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,385,755.75,5,2,False
84909A,PINK PAISLEY QUILT,208,2784.8,29,24,False
84910A,PINK PAISLEY CUSHION COVER,412,1058.2,40,37,False
84912A,PINK ROSE WASHBAG,891,2291.25,97,59,True
84912B,GREEN ROSE WASHBAG,870,2212.5,84,56,True
84913A,SOFT PINK ROSE TOWEL,110,511.5,32,26,False
84913B,MINT GREEN ROSE TOWEL,104,483.6,30,27,True
84914A,PINK ROSE PICNIC RUG,3,77.85,2,2,False
84915,HAND TOWEL PINK FLOWER AND DAISY,208,335.5,18,15,False
84916,HAND TOWEL PALE BLUE W FLOWERS,230,514.5,30,28,False
84917,WHITE HAND TOWEL WITH BUTTERFLY,183,477.85,17,16,False
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,10,69.5,3,3,False
84918,CREAM CUSHION COVER WITH FLOWERS,103,355.85,14,13,False
84919,BLUE CUSHION COVER WITH FLOWER,254,1365.3,19,18,False
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,6,41.7,2,2,False
84920,PINK FLOWER FABRIC PONY,145,537.35,54,43,False
84921,CREAM AND PINK FLOWERS PONY,27,101.25,14,13,False
84922,PINK BUTTERFLY WASHBAG,335,748.75,10,9,False
84923,PINK BUTTERFLY HANDBAG W BOBBLES,9,76.5,5,5,False
84924A,WAKE UP COCKEREL CALENDAR SIGN,117,449.88,46,41,False
84924D,LA PALMIERA METAL SIGN CALENDAR,760,246.0,12,11,False
84924F,PSYCHEDELIC METAL SIGN CALENDAR,973,259.15,8,8,False
84925A,WAKE UP COCKEREL WALL THERMOMETER,177,328.95,15,14,False
84925C,FAIRY CAKES  WALL THERMOMETER,28,71.39999999999999,10,10,False
84925D,LA PALMIERA WALL THERMOMETER,452,677.45,26,24,False
84925E,FLOWERS WALL THERMOMETER,75,130.05,3,3,False
84925F,PSYCHEDELIC WALL THERMOMETER,711,857.9300000000001,31,29,False
84926A,WAKE UP COCKEREL TILE COASTER,651,265.59,42,29,False
84926B,SCOTTS ROSES TILE COASTER,54,67.5,10,8,False
84926C,FAIRY CAKES TILE COASTER,125,156.25,19,17,False
84926D,LA PALMIERA TILE COASTER,762,337.89,38,29,False
84926E,FLOWERS TILE COASTER,1077,461.63,48,40,True
84926F,PSYCHEDELIC TILE COASTER,465,230.5,30,24,True
84927A,WAKE UP COCKEREL TILE HOOK,218,124.17,25,22,False
84927D,LA PALMIERA TILE HOOK,949,194.61,24,22,False
84927E,FLOWERS TILE HOOK,489,203.34,24,22,False
84927F,PSYCHEDELIC TILE HOOK,324,227.25,51,44,False
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,2928,915.12,90,82,True
84931A,PINK SCOTTIE DOG W FLOWER PATTERN,146,369.6,47,42,False
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,219,553.0500000000001,52,44,False
84932A,SMALL GREEN PEONY FOLDING STOOL,262,602.6,24,22,False
84932B,SMALL PINK PEONY FOLDING STOOL,189,401.3,17,17,False
84932C,SMALL ORIENTAL BLUE FOLDING STOOL,282,615.4,34,31,False
84932D,SMALL ORIENTAL RED FOLDING STOOL,237,540.75,19,16,False
84933A,LARGE GREEN PEONY FOLDING STOOL,131,314.34999999999997,6,5,False
84933B,LARGE PINK PEONY FOLDING STOOL,136,309.15,6,5,False
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,317.0,6,6,False
84934,ASSTD DESIGN POP ART SLIM PEN,684,581.4,12,12,False
84937,KASHMIR FOLKART TUMBLERS,2486,4827.82,83,50,True
84942,KASHMIR FOLKART HEART DISHES,3,5.07,3,3,False
84944,SET OF 6 KASHMIR FOLKART BAUBLES,911,2493.75,149,122,False
84945,MULTI COLOUR SILVER T-LIGHT HOLDER,21125,16833.35,585,344,True
84946,ANTIQUE SILVER T-LIGHT GLASS,12949,15176.42,534,348,True
84946,ANTIQUE SILVER TEA GLASS ETCHED,18604,21540.44,789,413,True
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,15028,17162.93,559,312,True
84948,SILVER HANGING T-LIGHT HOLDER DOME,268,442.2,33,28,False
84949,SILVER HANGING T-LIGHT HOLDER,11635,18001.35,612,330,True
84950,ASSORTED COLOUR T-LIGHT HOLDER,5610,3677.14,221,156,True
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,95.39999999999999,5,5,False
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,393,393.32,41,33,False
84951B,S/4 BLACK LOVEBIRD COASTERS,10,25.5,3,3,False
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,356,374.54,37,29,False
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,84,249.11,14,13,False
84952B,BLACK LOVE BIRD T-LIGHT HOLDER,311,485.36,21,15,False
84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,343,601.65,24,18,False
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,3,179.85000000000002,2,2,False
84963A,PINK PAINTED KASHMIRI CHAIR,22,713.4000000000001,8,8,False
84963B,BLUE PAINTED KASHMIRI CHAIR,18,591.5,6,5,False
84964A,PINK PAINTED KASHMIRI TABLE,11,630.0,2,2,False
84964B,BLUE PAINTED KASHMIRI TABLE,17,990.0,2,2,False
84965A,PINK KASHMIRI COFFEE TABLE,20,1050.0,3,2,False
84965B,BLUE KASHMIRI COFFEE TABLE,27,1359.95,4,3,False
84966A,PINK KASHMIRI BOXED MIRROR,12,176.0,3,3,False
84966B,BLUE KASHMIRI BOXED MIRROR,33,428.0,4,3,False
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0,2,1,False
84967A,PINK KASHMIRI OCCASIONAL TABLE,2,94.95,2,2,False
84967B,BLUE KASHMIRI OCCASIONAL TABLE,23,1169.5,10,8,True
84967C,GREEN KASHMIRI OCCASIONAL TABLE,9,419.85,4,3,False
84968A,S/16 VINTAGE ROSE CUTLERY,133,1652.55,48,29,True
84968A,SET OF 16 VINTAGE ROSE CUTLERY,218,2649.9,68,44,True
84968B,S/16 VINTAGE IVORY CUTLERY,276,3420.0,76,49,True
84968B,SET OF 16 VINTAGE IVORY CUTLERY,4,51.0,4,4,True
84968C,S/16 VINTAGE PISTACHIO CUTLERY,215,2482.05,30,20,True
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,139,1772.25,67,50,True
84968D,S/16 VINTAGE RED CUTLERY,253,2836.95,17,12,False
84968D,SET OF 16 VINTAGE RED CUTLERY,88,1146.42,42,38,False
84968E,S/16 VINTAGE BLACK CUTLERY,199,2278.05,27,20,True
84968E,SET OF 16 VINTAGE BLACK CUTLERY,116,1404.81,35,27,True
84968F,S/16 VINTAGE SKY BLUE CUTLERY,49,624.75,26,23,True
84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,106,1308.3,39,33,True
84969,ASSORTED COLOUR SET 6 TEASPOONS,227,964.75,63,48,False
84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,418,1790.74,105,62,False
84970L,SINGLE HEART ZINC T-LIGHT HOLDER,16445,15241.51,821,463,True
84970S,HANGING HEART ZINC T-LIGHT HOLDER,25389,19821.96,1141,616,True
84971L,LARGE HEART FLOWERS HOOK,568,680.36,43,37,True
84971S,SMALL HEART FLOWERS HOOK,6206,5053.259999999999,325,180,True
84972L,GIANT PINK HEART MEMO HOLDER,112,442.40000000000003,44,41,False
84974,S/2 ZINC HEART DESIGN PLANTERS,89,879.55,57,52,True
84975,HEART SHAPED MIRROR,1923,3041.07,167,115,True
84976,RECTANGULAR SHAPED MIRROR,652,656.9,42,40,True
84977,WIRE FLOWER T-LIGHT HOLDER,220,275.0,41,34,True
84978,HANGING HEART JAR T-LIGHT HOLDER,19012,22079.739999999998,1087,525,True
84984A,GREEN PEONY CUSHION COVER,255,403.75,12,8,False
84984A,GREEN PEONY DES C/COVER,10,46.5,4,4,False
84984B,RED PEONY CUSHION COVER,309,480.85,10,7,False
84984B,RED PEONY DES C/COVER,13,60.45,6,6,False
84984C,ORIENTAL BLUE C/COVER,9,41.85,5,5,False
84984C,ORIENTAL BLUE CUSHION COVER,218,299.7,7,6,False
84984D,ORIENTAL RED C/COVER,20,88.2,5,5,False
84984D,ORIENTAL RED CUSHION COVER,132,239.8,10,9,False
84985A,SET OF 72 GREEN PAPER DOILIES,578,838.0999999999999,119,95,True
84985B,SET OF 72 BLACK PAPER DOILIES,122,176.89999999999998,19,12,True
84986B,SET OF 36 SILVER PAPER DOILIES,415,601.75,67,58,True
84987,SET OF 36 TEATIME PAPER DOILIES,7832,11012.88,642,406,True
84988,SET OF 72 PINK HEART PAPER DOILIES,7595,10729.4,618,379,True
84989A,75 GREEN FAIRY CAKE CASES,2066,1027.1,121,95,True
84989B,75 BLACK FAIRY CAKE CASES,985,479.34999999999997,46,34,False
84990,60 GOLD AND SILVER FAIRY CAKE CASES,4201,2006.23,161,112,True
84991,60 TEATIME FAIRY CAKE CASES,52828,25785.92,1765,822,True
84992,72 SWEETHEART FAIRY CAKE CASES,33936,16178.47,1176,614,True
84993A,75 GREEN PETIT FOUR CASES,1343,564.06,126,88,True
84993B,75 BLACK PETIT FOUR CASES,521,218.82,77,57,False
84997A,CHILDRENS CUTLERY POLKADOT GREEN,1688,6599.06,166,114,True
84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,1886,6762.54,226,154,True
84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,1519,5473.05,152,107,True
84997B,CHILDRENS CUTLERY RETROSPOT RED,2492,9603.68,229,157,True
84997B,RED 3 PIECE MINI DOTS CUTLERY SET,4051,14609.91,460,268,True
84997B,RED 3 PIECE RETROSPOT CUTLERY SET,2362,8574.54,243,169,True
84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3820,13805.16,445,271,True
84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,2188,7889.360000000001,227,160,True
84997C,CHILDRENS CUTLERY POLKADOT BLUE,2523,9827.25,211,150,True
84997D,CHILDRENS CUTLERY POLKADOT PINK,3528,13788.300000000001,323,208,True
84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,4198,15067.14,416,238,True
84997D,PINK 3 PIECE POLKADOT CUTLERY SET,2558,9227.380000000001,253,172,True
85006,SET 4 NURSERY DES ROUND BOXES,3047,1280.45,35,32,False
85007,SET OF 3 VINTAGE TEA TIME BOXES,139,376.35,19,16,False
85008,SET OF 3 CONEY ISLAND OVAL BOXES,259,961.8,89,77,True
85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,2944,12089.2,283,184,True
85014A,BLACK/BLUE POLKADOT UMBRELLA,1622,9085.49,357,238,True
85014B,RED RETROSPOT UMBRELLA,2613,14439.12,421,273,True
85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3405,14796.15,373,247,True
85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,539,2167.85,65,55,True
85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,1912,6607.6,86,73,True
85015,SET OF 12  VINTAGE POSTCARD SET,2709,2250.87,144,133,True
85016,SET OF 6 VINTAGE NOTELETS KIT,1450,1457.3999999999999,70,60,True
85017A,ENVELOPE 50 ROMANTIC IMAGES,924,599.64,53,45,True
85017B,ENVELOPE 50 BLOSSOM IMAGES,1859,1080.99,118,98,True
85017C,ENVELOPE 50 CURIOUS IMAGES,931,590.11,56,44,True
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,15,63.75,10,10,False
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,15,63.75,10,10,False
85018C,S/6 PAPER BOXES CURIOUS IMAGES,36,127.2,4,4,False
85018D,YULETIDE IMAGES S/6 PAPER BOXES,762,901.5,63,57,True
85019A,ROMANTIC IMAGES NOTEBOOK SET,639,876.75,41,37,False
85019B,BLOSSOM  IMAGES NOTEBOOK SET,704,940.0,36,31,False
85019C,CURIOUS  IMAGES NOTEBOOK SET,421,634.25,23,18,False
85020,ROUND PINK HEART MIRROR,224,470.4,44,36,False
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,22,56.1,10,9,True
85023B,EAU DE NILE JEWELLED PHOTOFRAME,292,679.8,37,32,True
85023C,PINK LARGE JEWELED PHOTOFRAME,23,58.65,11,10,False
85024A,CRYSTAL SMALL JEWELLED PHOTOFRAME,1,1.65,1,1,False
85024B,EAU DE NILE JEWELLED PHOTOFRAME,218,330.90000000000003,20,19,False
85024C,PINK SMALL JEWELLED PHOTOFRAME,99,163.35,42,33,False
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,525,837.45,65,55,True
85025C,PINK HEART SHAPE PHOTO FRAME,642,1029.1,92,73,True
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,161,136.85,20,20,True
85027L,FRENCH CHATEAU LARGE PLATTER,190,538.5,40,36,False
85028L,FRENCH CHATEAU LARGE FRUIT BOWL,269,621.75,25,22,False
85028S,FRENCH CHATEAU SMALL FRUITBOWL,429,646.65,32,29,False
85030,FRENCH CHATEAU OVAL PLATTER,211,531.4499999999999,29,26,True
85031A,ROMANTIC IMAGES SCRAP BOOK SET,386,634.2,38,36,False
85031B,BLOSSOM IMAGES SCRAP BOOK SET,408,598.8,26,25,True
85031C,CURIOUS IMAGES SCRAP BOOK SET,343,543.45,28,23,False
85032A,ROMANTIC IMAGES GIFT WRAP SET,1383,1200.55,118,103,True
85032B,BLOSSOM IMAGES GIFT WRAP SET,929,846.0,106,95,True
85032C,CURIOUS IMAGES GIFT WRAP SET,793,772.1,100,85,True
85032D,YULETIDE IMAGES GIFT WRAP SET,1008,1063.06,90,89,True
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,201,225.54999999999998,17,16,False
85033S,SET/6 SILVER REINDEER T-LIGHTS,242,252.2,39,34,False
85034A,3 GARDENIA MORRIS BOXED CANDLES,819,2145.11,110,92,True
85034B,3 WHITE CHOC MORRIS BOXED CANDLES,1105,2232.73,111,95,True
85034C,3 ROSE MORRIS BOXED CANDLES,1237,2223.73,158,130,True
85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,613,2112.17,154,113,True
85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,916,2242.12,98,75,True
85035C,ROSE 3 WICK MORRIS BOX CANDLE,1302,2470.82,168,129,True
85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,605,2293.17,155,117,True
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,588,1498.06,79,70,True
85036C,ROSE 1 WICK MORRIS BOXED CANDLE,862,1575.68,120,99,True
85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2502,4935.76,282,191,True
85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1117,1095.35,90,61,True
85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,1255,1488.43,110,84,True
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,413,267.96999999999997,39,27,True
85040A,S/4 PINK FLOWER CANDLES IN BOWL,1905,3131.09,314,193,True
85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2415,3703.95,232,132,False
85041,SET/4 PINK ORCHID CANDLES IN BOWL,1818,2397.7799999999997,79,64,True
85042,ANTIQUE LILY FAIRY LIGHTS,2668,12081.0,281,142,True
85043,RED HEART CANDY POP LIGHTS,1,4.95,1,1,False
85044,RED REINDEER STRING OF 20 LIGHTS,131,605.75,26,26,False
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,457,2102.55,70,60,False
85047,WHITE BEADED GARLAND STRING 20LIGHT,994,6043.099999999999,201,137,True
85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,2525,18618.75,432,309,True
85049A,TRADITIONAL CHRISTMAS RIBBONS,5802,7171.83,562,387,True
85049B,LUSH GREENS RIBBONS,2092,2585.36,317,224,True
85049C,ROMANTIC PINKS RIBBONS,2927,3630.32,459,303,True
85049D,BRIGHT BLUES RIBBONS,2283,2826.39,372,263,True
85049E,SCANDINAVIAN REDS RIBBONS,5933,7427.48,681,434,True
85049F,BABY BOOM RIBBONS,2074,2565.14,295,206,True
85049G,CHOCOLATE BOX RIBBONS,3761,4570.5,459,288,True
85049H,URBAN BLACK RIBBONS,1627,1653.3,210,154,True
85050,FRENCH ENAMEL SOAP DISH WITH LID,48,100.8,1,1,False
85053,FRENCH ENAMEL CANDLEHOLDER,1845,3667.29,277,185,True
85054,FRENCH ENAMEL POT W LID,843,2083.91,159,107,False
85055,FRENCH ENAMEL UTENSIL HOLDER,316,1130.6,79,62,True
85059,FRENCH ENAMEL WATER BASIN,536,1655.31,142,108,True
85060,WOOD FAN WITH FLOWER DESIGN,1391,1638.43,74,53,True
85061W,WHITE JEWELLED HEART DECORATION,5858,4714.5199999999995,330,201,True
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,3648,5792.07,278,172,True
85063,CREAM SWEETHEART MAGAZINE RACK,275,4455.25,150,104,True
85064,CREAM SWEETHEART LETTER RACK,1538,6897.62,239,172,True
85065,CREAM SWEETHEART TRAYS,582,6734.5,232,162,True
85066,CREAM SWEETHEART MINI CHEST,2948,35264.73,809,471,True
85067,CREAM SWEETHEART WALL CABINET,472,7417.259999999999,154,110,True
85068,CREAM SWEETHEART SHELF + HOOKS,922,6097.56,173,130,True
85069,CREAM SWEETHEART DOUBLE SHELF,3,50.85,1,1,False
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,3,320.0,3,3,False
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1839,1336.4099999999999,124,106,True
85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,2291,1226.57,139,123,True
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1197,669.8199999999999,98,85,True
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,838,482.34,87,78,True
85072,OCCASIONS GIFT CARD ASSORTMENT,120,66.0,1,1,False
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,2044,570.1999999999999,84,63,False
85079,EMBROIDERED REINDEER DECORATION,18,28.0,6,6,False
85080,PADDED RED HEART DECORATION,113,55.76,22,19,False
85081,PADDED HOLLY CHRISTMAS DECORATION,100,44.49,20,20,False
85083,KISS REINDEER SCANDINAVIAN STOCKING,5,12.75,2,2,False
85084,HOLLY TOP CHRISTMAS STOCKING,605,554.5699999999999,62,53,False
85086A,CANDY SPOT HEART DECORATION,396,336.59999999999997,49,44,True
85087,CANDY SPOT CUSHION COVER,113,325.11,21,21,False
85088,CANDY SPOT HAND BAG,273,563.77,44,38,False
85089,CANDY SPOT BUNNY,87,249.45000000000002,18,15,False
85090,CANDY SPOT APRON,82,381.3,35,26,False
85091,CANDY SPOT BREAD BASKETS,337,487.35,14,14,False
85092,CANDY SPOT TEA COSY,374,534.7,14,14,False
85093,CANDY SPOT EGG WARMER HARE,1044,692.74,59,57,True
85094,CANDY SPOT EGG WARMER RABBIT,609,211.43,42,40,False
85095,THREE CANVAS LUGGAGE TAGS,90,143.85999999999999,11,9,False
85096,HILDA CANDY SPOT RABBIT,142,532.5,50,42,False
85097B,BLUE ROCKING SINGING CANARY,101,378.75,36,25,False
85098B,BLUE FLYING SINGING CANARY,328,1172.4,84,61,False
85099B,JUMBO BAG RED RETROSPOT,74224,134307.44,2612,860,True
85099B,JUMBO BAG RED WHITE SPOTTY,13879,24323.85,465,321,True
85099B,RED RETROSPOT JUMBO BAG,5333,9289.35,183,157,True
85099C,JUMBO  BAG BAROQUE BLACK WHITE,28899,52188.18,1449,506,True
85099F,JUMBO BAG STRAWBERRY,35842,64127.77,1514,549,True
85103,SILVER T-LIGHT SETTING,248,1543.6000000000001,54,46,False
85104,SILVER GLASS T-LIGHT SET,327,888.9300000000001,51,40,True
85106,CUT GLASS HEXAGON T-LIGHT HOLDER,1022,1849.0,44,40,False
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1169,2118.21,64,56,False
85109,PINK BOUDOIR T-LIGHT HOLDER,4203,462.15,18,17,True
85110,BLACK SILVER FLOWER T-LIGHT HOLDER,11512,1124.68,19,17,True
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,2872,879.92,63,50,True
85112,S/3 TEAR DROP CUT GLASS DECORATION,429,320.25,23,20,False
85113,POLKA DOT PISTACHIO PAIL,279,566.22,43,36,False
85114A,BLACK ENCHANTED FOREST PLACEMAT,1179,1813.35,83,46,True
85114B,IVORY ENCHANTED FOREST PLACEMAT,1753,2756.45,157,99,True
85114C,RED ENCHANTED FOREST PLACEMAT,961,1549.65,127,79,True
85115B,S/4 BLACK DISCO PARTITION PANEL,3,12.75,1,1,False
85116,BLACK CANDELABRA T-LIGHT HOLDER,1173,1139.66,52,40,False
85117,NIGHTINGALE COATHOOK WHITE,317,493.45,40,29,False
85118,HEART T-LIGHT HOLDER,2027,1072.1499999999999,62,55,True
85119,WATERING CAN SINGLE HOOK PISTACHIO,412,564.12,38,36,False
85121B,RETRO LAUNDRY TUB PINK,60,510.0,27,27,False
85121C,RETRO LAUNDRY TUB PISTACHIO,85,722.5,42,39,False
85123A,CREAM HANGING HEART T-LIGHT HOLDER,57,155.35,7,7,True
85123A,WHITE HANGING HEART T-LIGHT HOLDER,91757,247048.00999999998,4888,1490,True
85124A,PINK JUICY FRUIT PHOTO FRAME,339,843.75,70,43,False
85124B,BLUE JUICY FRUIT PHOTO FRAME,331,827.85,84,45,True
85124C,GREEN JUICY FRUIT PHOTO FRAME,397,979.95,97,51,False
85125,SMALL ROUND CUT GLASS CANDLESTICK,267,1222.95,43,32,False
85126,LARGE ROUND CUTGLASS CANDLESTICK,148,960.6,32,22,False
85127,SMALL SQUARE CUT GLASS CANDLESTICK,138,683.1,37,30,False
85128,PLANTPOT SINGLE HOOK PISTACHIO,165,182.09,2,2,False
85129A,"WHITE PEARL BEADED HEART, SMALL",428,535.0,62,51,True
85129B,BEADED CRYSTAL HEART GREEN SMALL,210,258.08,36,26,False
85129C,BEADED CRYSTAL HEART BLUE SMALL,370,463.85,48,37,True
85129D,BEADED CRYSTAL HEART PINK SMALL,655,850.35,85,59,True
85130A,BEADED PEARL HEART WHITE LARGE,656,1080.0,74,59,True
85130B,BEADED CRYSTAL HEART GREEN LARGE,875,805.0500000000001,59,50,True
85130C,BEADED CRYSTAL HEART BLUE  LARGE,650,707.86,61,51,False
85130D,BEADED CRYSTAL HEART PINK LARGE,734,824.28,80,63,True
85131A,BEADED PEARL HEART WHITE ON STICK,1375,1060.43,77,64,True
85131B,BEADED CRYSTAL HEART GREEN ON STICK,330,210.18,24,12,False
85131C,BEADED CRYSTAL HEART BLUE ON STICK,308,207.34,26,20,False
85131D,BEADED CRYSTAL HEART PINK ON STICK,488,270.94,24,17,False
85131D,BEADED CRYSTAL HEART PINK\ON STICK,15,18.75,8,8,False
85132A,CHARLIE + LOLA BISCUITS TINS,1183,3896.6499999999996,147,98,True
85132B,CHARLIE AND LOLA TABLE TINS,893,2573.35,100,73,False
85132C,CHARLIE AND LOLA FIGURES TINS,1919,4843.53,191,144,True
85135A,YELLOW DRAGONFLY HELICOPTER,76,604.2,50,40,False
85135B,BLUE DRAGONFLY HELICOPTER,98,779.1,76,67,True
85135C,RED DRAGONFLY HELICOPTER,103,818.85,65,57,False
85136A,YELLOW SHARK HELICOPTER,89,707.55,67,64,True
85136B,BLUE SHARK HELICOPTER,49,389.55,39,39,False
85136C,RED SHARK HELICOPTER,125,993.75,80,70,True
85141,JARDIN ETCHED GLASS FRUITBOWL,180,1267.4,69,57,True
85142,JARDIN ETCHED GLASS GINGER JAR,50,397.5,27,26,False
85144,JARDIN ETCHED GLASS BUTTER DISH,68,471.4,30,25,False
85144,JARDIN ETCHED GLASS CHEESE DISH,219,575.45,40,37,False
85145,JARDIN ETCHED GLASS LARGE BELL JAR,91,809.05,30,27,False
85146,JARDIN ETCHED GLASS SMALL BELL JAR,115,564.25,27,23,True
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,61,301.95,16,14,True
85150,LADIES & GENTLEMEN METAL SIGN,8078,18847.98,889,369,True
85151,WELCOME METAL SIGN,44,55.0,8,8,False
85152,HAND OVER THE CHOCOLATE   SIGN,16146,30615.93,1300,486,True
85159A,"BLACK TEA,COFFEE,SUGAR JARS",456,811.1999999999999,48,41,True
85159B,"WHITE TEA,COFFEE,SUGAR JARS",638,1236.1,68,53,True
85160A,WHITE BIRD GARDEN DESIGN MUG,8800,1323.2,22,20,True
85160B,BLACK BIRD GARDEN DESIGN MUG,6149,934.87,30,28,True
85161,ACRYLIC GEOMETRIC LAMP,27,497.65,20,16,False
85162A,SILVER RETRODISC LAMPSHADE,605,1211.75,19,14,False
85162B,BLACK RETRODISC LAMPSHADE,977,1905.15,13,5,False
85162C,WHITE RETRODISC LAMPSHADE,898,1775.1,41,11,False
85163A,WHITE BAROQUE WALL CLOCK,79,772.65,41,35,False
85163B,BLACK BAROQUE WALL CLOCK,68,639.6,37,26,True
85164B,BLACK BAROQUE CUCKOO CLOCK,113,1134.75,41,27,True
85165,CANDY PINK FRENCH BOUDOIR CLOCK,16,159.2,11,9,False
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,120.0,8,8,False
85166B,BLACK METAL BAROQUE PHOTO FRAME,501,798.75,31,28,True
85167A,WHITE GRAND BAROQUE PHOTO FRAME,174,379.5,12,12,False
85167B,BLACK GRAND BAROQUE PHOTO FRAME,684,1358.4,52,38,True
85168A,WHITE BAROQUE CARRIAGE CLOCK,22,218.89999999999998,15,12,True
85168B,BLACK BAROQUE CARRIAGE CLOCK,37,348.66999999999996,23,17,True
85169A,IVORY LOVE BIRD CANDLE,913,999.0699999999999,97,79,False
85169B,BLACK LOVE BIRD CANDLE,280,290.24,45,31,False
85169C,EAU DE NIL LOVE BIRD CANDLE,397,429.96999999999997,38,27,False
85169D,PINK LOVE BIRD CANDLE,374,413.98,45,39,True
85170A,SET/6 IVORY BIRD T-LIGHT CANDLES,799,1378.32,62,45,False
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,237,312.78000000000003,33,19,False
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,428,615.83,48,40,True
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,574,772.1899999999999,77,48,True
85171,S/2 HYACINTH BULB CANDLES,1,2.55,1,1,False
85172,HYACINTH BULB T-LIGHT CANDLES,4178,1688.52,137,110,True
85173,SET/6 FROG PRINCE T-LIGHT CANDLES,954,1563.27,102,70,True
85174,S/4 CACTI CANDLES,1282,5606.82,229,126,True
85175,CACTI T-LIGHT CANDLES,15302,6128.12,409,199,True
85176,SEWING SUSAN 21 NEEDLE SET,2408,1875.4999999999998,174,115,True
85177,BASKET OF FLOWERS SEWING KIT,1765,1442.11,112,87,False
85178,VICTORIAN SEWING KIT,5294,5777.54,254,177,True
85179A,GREEN BITTY LIGHT CHAIN,139,281.31,26,24,False
85179B,WHITE BITTY LIGHT CHAIN,240,1000.0799999999999,39,33,True
85179C,PINK BITTY LIGHT CHAIN,77,126.85,10,10,False
85180A,RED HEARTS LIGHT CHAIN,553,1377.53,66,60,True
85180B,PINK HEARTS LIGHT CHAIN,279,726.63,32,29,False
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,1497,2194.75,132,104,True
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,1696,2583.5,154,124,True
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,14,41.3,7,7,False
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1947,3675.55,211,159,True
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,151,441.53000000000003,44,38,True
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,8294,4445.139999999999,52,48,False
